EXTN_LEGACY_ITEM_ID,EXTN_LEGACY_SELLER_ID,NODE,MIN_DAYS_TO_SHIP,MAX_DAYS_TO_SHIP
15079115,0,2957914,0,0
47695994,0,736465,0,0
44923323,0,4401,0,0
1248102,0,736465,0,0
19602148,0,736465,0,0
36681372,0,736465,0,0
15762510,0,736465,0,0
24534855,0,228643,0,0
10023873,0,6020201,0,0
32983927,0,212592,0,0
29468969,0,446620,0,0
13073609,0,736434,0,0
21439767,0,2957911,0,0
21742404,0,2957909,0,0
26495152,0,736465,0,0
13726212,0,736465,0,0
22263683,0,736465,0,0
21308443,0,736465,0,0
13277834,0,736465,0,0
1364336,0,736465,0,0
26807842,0,736465,0,0
15688793,0,736465,0,0
17810207,0,736434,0,0
36250837,0,2957910,0,0
13219554,0,44103004,0,0
21087925,0,736465,0,0
28909924,0,736465,0,0
30682228,0,736465,0,0
37394621,0,220699,0,0
22091697,0,736465,0,0
37177426,0,736434,0,0
11149263,0,736465,0,0
15136865,0,8302,0,0
25117758,0,736465,0,0
27583123,0,8302,0,0
47826502,0,212592,0,0
37389176,0,220699,0,0
36707596,0,4364,0,0
11592665,0,736465,0,0
20562486,0,736465,0,0
37814205,0,2957912,0,0
21663385,0,736465,0,0
5166616,0,736465,0,0
27182707,0,736465,0,0
36593238,0,83415305,0,0
27103076,0,395841,0,0
22715466,0,736434,0,0
17617013,0,44103001,0,0
2507100,0,736465,0,0
26839490,0,212592,0,0
24242210,0,736434,0,0
16603249,0,736465,0,0
27627781,0,736434,0,0
27449046,0,2957912,0,0
28151161,0,2957910,0,0
39201366,0,1751204,0,0
44371782,0,736465,0,0
16500494,0,736465,0,0
9134764,0,731565,0,0
41268782,0,736434,0,0
22359281,0,4900,0,0
34136071,0,446620,0,0
2533936,0,736465,0,0
14914593,0,2957902,0,0
23876338,0,44103001,0,0
42417542,0,736465,0,0
34448313,0,446620,0,0
34174632,0,8302,0,0
11077973,0,2957910,0,0
15389317,0,729981,0,0
13056174,0,2957910,0,0
37782435,0,736434,0,0
1518988,0,736465,0,0
33360342,0,422662,0,0
16826276,0,736465,0,0
19895323,0,736465,0,0
38407916,0,736434,0,0
15066635,0,2957913,0,0
10274388,0,736434,0,0
22789265,0,446620,0,0
24523048,0,736465,0,0
10889572,0,736434,0,0
29765896,0,4900,0,0
14929010,0,2957912,0,0
23465991,0,736434,0,0
20562690,0,736465,0,0
788590,0,736465,0,0
14711224,0,4364,0,0
45462832,0,4364,0,0
14931742,0,2957909,0,0
15046447,0,736465,0,0
28981826,0,736465,0,0
8028971,0,736465,0,0
16898708,0,2957916,0,0
22832373,0,736465,0,0
36064924,0,4900,0,0
29546091,0,446620,0,0
24655962,0,736465,0,0
38311809,0,736434,0,0
10299939,0,736465,0,0
14864368,0,2957914,0,0
22345964,0,4401,0,0
38180098,0,736434,0,0
13044367,0,83415301,0,0
25109297,0,736465,0,0
15935495,0,228643,0,0
21636427,0,8302,0,0
1050157,0,736465,0,0
22149121,0,736434,0,0
44978585,0,736465,0,0
667462,0,736465,0,0
27219699,0,736465,0,0
11076995,0,736465,0,0
24616423,0,446620,0,0
39540465,0,228643,0,0
14557735,0,736465,0,0
23596806,0,44103001,0,0
45035927,0,4364,0,0
25117901,0,736465,0,0
17023956,0,736434,0,0
27143168,0,4900,0,0
15985577,0,736465,0,0
22567584,0,736434,0,0
43582696,0,736465,0,0
24244067,0,736465,0,0
26804519,0,736465,0,0
2012922,0,736434,0,0
19236440,0,2957902,0,0
23835840,0,736434,0,0
5774866,0,446620,0,0
13054992,0,736465,0,0
20552311,0,4900,0,0
745156,0,736465,0,0
15209196,0,736465,0,0
16343640,0,736465,0,0
44453106,0,736465,0,0
2665281,0,736434,0,0
14958008,0,2957906,0,0
12017124,0,446620,0,0
39254529,0,736465,0,0
16928970,0,446620,0,0
34539812,0,446620,0,0
15933966,0,736465,0,0
31429165,0,220699,0,0
692300,0,736465,0,0
37655515,0,39079201,0,0
22641587,0,2957909,0,0
35611143,0,4900,0,0
19310952,0,2957913,0,0
4197184,0,736465,0,0
705779,0,736465,0,0
34546317,0,446620,0,0
4541604,0,2957902,0,0
42910925,0,4364,0,0
15064067,0,2957905,0,0
45791245,0,4364,0,0
40570930,0,736434,0,0
35092474,0,6559,0,0
16352225,0,2957911,0,0
42105607,0,4401,0,0
32106789,0,44103006,0,0
20664038,0,736465,0,0
9603351,0,736434,0,0
19523579,0,736465,0,0
25864838,0,220699,0,0
22405285,0,736465,0,0
4054257,0,736434,0,0
10963779,0,736465,0,0
2650782,0,736465,0,0
15556144,0,4364,0,0
39964739,0,736465,0,0
26886943,0,736465,0,0
39364605,0,220699,0,0
28909905,0,736465,0,0
19322698,0,2957905,0,0
10973710,0,446620,0,0
13074854,0,2957916,0,0
33507307,0,4364,0,0
34022489,0,588723,0,0
5016267,0,736465,0,0
46909682,0,446620,0,0
37389279,0,220699,0,0
17134358,0,446620,0,0
15117779,0,736465,0,0
28724341,0,736434,0,0
40969960,0,736465,0,0
15441338,0,736465,0,0
23587508,0,736465,0,0
29500455,0,446620,0,0
28919224,0,6559,0,0
40794426,0,736434,0,0
24642138,0,736465,0,0
14590525,0,2957914,0,0
2131158,0,736465,0,0
3550699,0,736465,0,0
32633839,0,736465,0,0
17476782,0,736465,0,0
15118414,0,2957905,0,0
15641304,0,232162,0,0
4658881,0,736465,0,0
42367218,0,736465,0,0
33895916,0,446620,0,0
34144721,0,4401,0,0
17123716,0,736465,0,0
9854440,0,44103006,0,0
40792512,0,736434,0,0
45056853,0,736465,0,0
29503170,0,44103005,0,0
15605149,0,2957902,0,0
38043251,0,422662,0,0
42078407,0,736465,0,0
42594119,0,736465,0,0
29126429,0,446620,0,0
42485631,0,736434,0,0
28586369,0,2957902,0,0
21009032,0,4900,0,0
17768876,0,588723,0,0
6019757,0,736465,0,0
14669302,0,212592,0,0
17190989,0,736465,0,0
37555374,0,4900,0,0
41489182,0,8302,0,0
40401884,0,736465,0,0
35587695,0,220699,0,0
14931685,0,2957916,0,0
38809842,0,736434,0,0
24742367,0,736434,0,0
28984705,0,736434,0,0
39074206,0,220699,0,0
13277430,0,736465,0,0
23780561,0,736465,0,0
20613979,0,736465,0,0
5169760,0,736465,0,0
27382837,0,736434,0,0
2690325,0,736465,0,0
40571912,0,8302,0,0
37422704,0,220699,0,0
24833784,0,736465,0,0
14931481,0,2957913,0,0
36843002,0,736465,0,0
36999816,0,395841,0,0
29519463,0,446620,0,0
24596279,0,736434,0,0
37870001,0,446620,0,0
14868429,0,2957905,0,0
15118475,0,2957917,0,0
38252044,0,4364,0,0
24820978,0,736465,0,0
43163686,0,44103001,0,0
13725339,0,736465,0,0
16326901,0,6559,0,0
15066761,0,2957910,0,0
11958806,0,736465,0,0
27833764,0,6559,0,0
21806846,0,6559,0,0
15686309,0,2957905,0,0
15135910,0,446620,0,0
17769875,0,588723,0,0
46510553,0,736465,0,0
1629047,0,736465,0,0
11992412,0,736465,0,0
42157548,0,736465,0,0
29267684,0,736434,0,0
19894633,0,736465,0,0
44371439,0,736465,0,0
10097573,0,446620,0,0
15783762,0,736465,0,0
14626438,0,2957902,0,0
21601275,0,736465,0,0
39781806,0,4401,0,0
26076489,0,2957911,0,0
26030811,0,736465,0,0
26580190,0,736465,0,0
23109381,0,732958,0,0
3209932,0,736465,0,0
39121556,0,736465,0,0
24839351,0,736465,0,0
14897467,0,4364,0,0
35498623,0,8302,0,0
26655518,0,736465,0,0
14590691,0,2957912,0,0
34763514,0,2957909,0,0
15606148,0,736465,0,0
24471380,0,6559,0,0
27425619,0,736465,0,0
33430942,0,736434,0,0
47322458,0,736465,0,0
14535225,0,736465,0,0
26882888,0,736465,0,0
45143906,0,736465,0,0
16386262,0,2957902,0,0
21156119,0,4900,0,0
15993943,0,446620,0,0
44451192,0,736465,0,0
36708456,0,4401,0,0
10308446,0,6559,0,0
24832358,0,736465,0,0
21308569,0,736434,0,0
30683292,0,736465,0,0
9192375,0,736465,0,0
19756989,0,446620,0,0
12517096,0,1751205,0,0
25344928,0,736434,0,0
29500682,0,446620,0,0
4598296,0,736465,0,0
15870672,0,736465,0,0
1091801,0,446620,0,0
14554721,0,4900,0,0
45394871,0,4401,0,0
11959744,0,736465,0,0
43375682,0,736465,0,0
19798587,0,736465,0,0
29390669,0,51564301,0,0
21550968,0,446620,0,0
34536817,0,446620,0,0
44779891,0,736465,0,0
38309773,0,736434,0,0
16352105,0,2957902,0,0
15118189,0,2957909,0,0
19524458,0,4900,0,0
29595586,0,446620,0,0
20562919,0,736465,0,0
10371805,0,736465,0,0
3465118,0,446620,0,0
33550644,0,736434,0,0
47068641,0,888880008,0,0
31189258,0,83415305,0,0
38179917,0,736434,0,0
42591141,0,736465,0,0
13277409,0,736465,0,0
580636,0,736434,0,0
16547951,0,736465,0,0
33555742,0,732958,0,0
21807765,0,736465,0,0
11550989,0,736465,0,0
33153715,0,437023,0,0
37177737,0,736465,0,0
15694404,0,736465,0,0
389013,0,736434,0,0
39788963,0,736465,0,0
23871570,0,4401,0,0
15066273,0,2957910,0,0
14950977,0,736465,0,0
15063724,0,2957906,0,0
15858480,0,736465,0,0
587080,0,736465,0,0
42078916,0,736434,0,0
19235769,0,8302,0,0
43524176,0,446620,0,0
39966232,0,736434,0,0
873405,0,212001,0,0
26821224,0,220699,0,0
3347069,0,446620,0,0
42590264,0,736465,0,0
5436812,0,736465,0,0
42413752,0,736434,0,0
4056484,0,736465,0,0
19314851,0,2957902,0,0
26478354,0,736465,0,0
39968312,0,736465,0,0
22221454,0,736465,0,0
25652091,0,736465,0,0
45074330,0,4401,0,0
17164134,0,83415305,0,0
14230693,0,736434,0,0
22606986,0,736465,0,0
26491423,0,736465,0,0
22237013,0,2957909,0,0
38186361,0,736434,0,0
25285487,0,2957906,0,0
39966701,0,736434,0,0
17285466,0,2957914,0,0
23564632,0,736465,0,0
19642017,0,2957909,0,0
40660229,0,212592,0,0
23401313,0,736465,0,0
35028856,0,446620,0,0
7764289,0,736465,0,0
36213380,0,4364,0,0
2673256,0,736465,0,0
14695833,0,736465,0,0
4011235,0,736434,0,0
368623,0,736465,0,0
34069170,0,736434,0,0
36435244,0,736434,0,0
10312238,0,8302,0,0
13846938,0,736465,0,0
43959401,0,736465,0,0
24246641,0,65616203,0,0
16422844,0,44103004,0,0
5902074,0,736434,0,0
20689370,0,736465,0,0
25943617,0,736465,0,0
20577092,0,83415305,0,0
15209789,0,736465,0,0
45626113,0,4364,0,0
26923571,0,4900,0,0
34453314,0,446620,0,0
29309305,0,446620,0,0
17250573,0,736465,0,0
5293334,0,446620,0,0
369521,0,736434,0,0
14931483,0,2957910,0,0
27097515,0,736434,0,0
15933152,0,736465,0,0
13278143,0,736434,0,0
43378721,0,736465,0,0
33126574,0,220699,0,0
29517671,0,446620,0,0
7764714,0,736465,0,0
26351047,0,736465,0,0
26590857,0,8302,0,0
12309630,0,736434,0,0
25668914,0,736465,0,0
33126612,0,220699,0,0
21443790,0,2957909,0,0
11958135,0,736465,0,0
41677116,0,736465,0,0
24056177,0,736465,0,0
37867454,0,446620,0,0
13989396,0,736465,0,0
17204348,0,736465,0,0
34317786,0,6559,0,0
39392362,0,736434,0,0
15063745,0,2957910,0,0
38179553,0,736434,0,0
13219903,0,736465,0,0
19766979,0,2957916,0,0
21600013,0,736465,0,0
15118477,0,2957909,0,0
25341399,0,736434,0,0
33687861,0,4900,0,0
13055894,0,2957916,0,0
37327007,0,39079201,0,0
27427188,0,736465,0,0
28909888,0,736434,0,0
39564512,0,736465,0,0
15699464,0,736465,0,0
22387301,0,736465,0,0
1247923,0,736465,0,0
1303370,0,736434,0,0
39967008,0,736465,0,0
25680578,0,736465,0,0
29328780,0,736465,0,0
3985011,0,44103005,0,0
24628745,0,446620,0,0
45142314,0,736465,0,0
15063827,0,2957911,0,0
35745714,0,4364,0,0
43380145,0,736434,0,0
17056809,0,8302,0,0
13009217,0,736465,0,0
8054385,0,4364,0,0
8131585,0,736434,0,0
30680173,0,736465,0,0
25641674,0,736465,0,0
45054918,0,736465,0,0
25940086,0,736465,0,0
15073024,0,736465,0,0
37204533,0,6559,0,0
10417582,0,4401,0,0
20688798,0,736434,0,0
26047188,0,736434,0,0
13052285,0,736465,0,0
26660961,0,736465,0,0
29271785,0,736465,0,0
27797754,0,39079201,0,0
22555310,0,736434,0,0
10755337,0,736465,0,0
38187139,0,736434,0,0
15934338,0,736465,0,0
14144963,0,736465,0,0
25118458,0,736465,0,0
7807561,0,736465,0,0
42894674,0,29706403,0,0
36438897,0,736434,0,0
24387713,0,736465,0,0
13345517,0,736465,0,0
16498908,0,736465,0,0
15940191,0,446620,0,0
43190606,0,4364,0,0
13056258,0,2957913,0,0
17243113,0,588723,0,0
13424397,0,4364,0,0
37568464,0,4364,0,0
35587371,0,362541,0,0
21639859,0,6559,0,0
2654250,0,736465,0,0
13725749,0,736465,0,0
14916149,0,2957909,0,0
19314073,0,2957910,0,0
13441567,0,736465,0,0
21672323,0,446620,0,0
25666283,0,736434,0,0
29469627,0,446620,0,0
46423788,0,736465,0,0
13980481,0,736465,0,0
15084503,0,888880087,0,0
17373030,0,736465,0,0
4746483,0,736465,0,0
34454618,0,446620,0,0
45138362,0,736465,0,0
38411979,0,736465,0,0
2488874,0,446620,0,0
14915415,0,2957917,0,0
30132647,0,888880004,0,0
10784884,0,736465,0,0
43151576,0,736434,0,0
21095900,0,8302,0,0
1141946,0,736465,0,0
20859541,0,736434,0,0
31884477,0,736434,0,0
24596382,0,736465,0,0
19483779,0,736465,0,0
19397843,0,362541,0,0
5169823,0,736465,0,0
46768065,0,736465,0,0
37502251,0,4900,0,0
11976590,0,4364,0,0
14928282,0,2957902,0,0
19412260,0,736465,0,0
26048677,0,736465,0,0
15133996,0,736465,0,0
29410079,0,446620,0,0
10293440,0,4401,0,0
27821511,0,736465,0,0
24742386,0,736434,0,0
14556578,0,736434,0,0
43826323,0,4364,0,0
28507922,0,446620,0,0
39456945,0,83415301,0,0
16816122,0,446620,0,0
21018618,0,736465,0,0
13006220,0,736465,0,0
16778295,0,6559,0,0
42335919,0,736465,0,0
21747916,0,2957913,0,0
41265522,0,736434,0,0
14590592,0,2957910,0,0
29547729,0,446620,0,0
42415365,0,736434,0,0
42417405,0,736465,0,0
41488976,0,4401,0,0
14922654,0,2957912,0,0
14865312,0,2957915,0,0
36728051,0,6559,0,0
24774565,0,2957902,0,0
21380756,0,729981,0,0
39364688,0,220699,0,0
40624561,0,888880008,0,0
23464078,0,736465,0,0
21472724,0,736465,0,0
46711738,0,9681,0,0
21049916,0,736465,0,0
2145614,0,736434,0,0
21309037,0,736465,0,0
24097980,0,9681,0,0
4000424,0,736465,0,0
30154447,0,446620,0,0
32536122,0,2957910,0,0
23005382,0,736465,0,0
11088723,0,736465,0,0
39964067,0,736465,0,0
19797158,0,736434,0,0
38411936,0,736434,0,0
25101409,0,736465,0,0
481693,0,736465,0,0
14290051,0,736465,0,0
5038496,0,736465,0,0
19603577,0,736434,0,0
28906152,0,736434,0,0
14931644,0,2957905,0,0
21975527,0,736465,0,0
29651234,0,736465,0,0
25819611,0,736465,0,0
38813412,0,736434,0,0
20930420,0,736434,0,0
45761476,0,736465,0,0
26350167,0,736465,0,0
11068125,0,736465,0,0
42082139,0,736465,0,0
28319253,0,736434,0,0
10906133,0,736465,0,0
10280488,0,736434,0,0
28423274,0,736465,0,0
30039395,0,736465,0,0
7765815,0,736434,0,0
27819325,0,736465,0,0
19340685,0,2957905,0,0
15713144,0,736465,0,0
324574,0,736434,0,0
24620973,0,2957909,0,0
14539525,0,4900,0,0
9853949,0,736465,0,0
38468197,0,2957912,0,0
34539487,0,446620,0,0
25107462,0,736465,0,0
10853887,0,736434,0,0
21811901,0,4900,0,0
45141356,0,736465,0,0
5982358,0,6020201,0,0
44717122,0,736465,0,0
2608695,0,736465,0,0
14926586,0,2957916,0,0
15046469,0,736465,0,0
26676418,0,446620,0,0
19588752,0,736465,0,0
10763307,0,736465,0,0
14697075,0,446620,0,0
13904582,0,736465,0,0
33856031,0,4364,0,0
15732352,0,736434,0,0
10324616,0,4364,0,0
34719080,0,4900,0,0
26652701,0,736465,0,0
22265644,0,736465,0,0
39073103,0,220699,0,0
5679801,0,446620,0,0
23802338,0,736465,0,0
37408183,0,8302,0,0
20450333,0,8302,0,0
46129590,0,736465,0,0
15078935,0,2957913,0,0
29380287,0,446620,0,0
46509757,0,736465,0,0
14915963,0,2957906,0,0
43743183,0,446620,0,0
24681619,0,4364,0,0
15576558,0,736465,0,0
532511,0,736465,0,0
5011006,0,736465,0,0
12322536,0,736465,0,0
19481145,0,736465,0,0
13432876,0,2957911,0,0
19887414,0,4364,0,0
8142211,0,736465,0,0
20465871,0,736465,0,0
37349760,0,220699,0,0
37017454,0,4900,0,0
20700909,0,414560,0,0
11592199,0,736465,0,0
30524927,0,736434,0,0
40970247,0,736465,0,0
44390913,0,446620,0,0
8341151,0,736465,0,0
38411568,0,736465,0,0
10855256,0,212001,0,0
27280857,0,4364,0,0
24628578,0,446620,0,0
15713003,0,736465,0,0
13018859,0,736434,0,0
19403512,0,736465,0,0
29684821,0,446620,0,0
17611672,0,736465,0,0
46434776,0,414560,0,0
10090373,0,736465,0,0
22094392,0,8302,0,0
35697871,0,4900,0,0
4721463,0,736465,0,0
37524255,0,4364,0,0
10883722,0,736434,0,0
25690794,0,736434,0,0
3341968,0,446620,0,0
29270068,0,736434,0,0
15140660,0,2957902,0,0
33093209,0,8302,0,0
31955688,0,8302,0,0
14673215,0,736465,0,0
11960395,0,736465,0,0
30655355,0,2957909,0,0
19548561,0,736465,0,0
3754721,0,736434,0,0
11035886,0,736465,0,0
9208627,0,446620,0,0
3342090,0,446620,0,0
12542587,0,736465,0,0
2400493,0,736434,0,0
10751420,0,446620,0,0
15913514,0,83415305,0,0
29121269,0,446620,0,0
20893777,0,4900,0,0
4198512,0,736465,0,0
33069778,0,736465,0,0
46767898,0,736465,0,0
21388567,0,2957909,0,0
38204857,0,6559,0,0
23005279,0,736465,0,0
35702134,0,4900,0,0
15528577,0,6559,0,0
21601070,0,736465,0,0
48281348,0,888880008,0,0
23079547,0,736465,0,0
24077895,0,736465,0,0
34712512,0,446620,0,0
32165194,0,736465,0,0
37500744,0,736434,0,0
27624501,0,736465,0,0
33964742,0,2957914,0,0
10294089,0,4900,0,0
26819570,0,2957916,0,0
22609286,0,736465,0,0
29383917,0,446620,0,0
11043188,0,736465,0,0
43285671,0,4401,0,0
22608634,0,736465,0,0
14914535,0,2957910,0,0
3308974,0,736434,0,0
38186116,0,736434,0,0
30527272,0,736434,0,0
29271395,0,736434,0,0
17032605,0,446620,0,0
