EXTN_LEGACY_ITEM_ID,EXTN_LEGACY_SELLER_ID,NODE,MIN_DAYS_TO_SHIP,MAX_DAYS_TO_SHIP
43904209,0,736465,0,0
10162840,0,736465,0,0
29096119,0,6020203,0,0
29125361,0,446620,0,0
23403221,0,736465,0,0
15525470,0,736434,0,0
34454120,0,446620,0,0
24201300,0,736465,0,0
22617071,0,4364,0,0
24553020,0,446620,0,0
19860428,0,736465,0,0
15606752,0,736465,0,0
1228766,0,736465,0,0
15161596,0,8302,0,0
44706593,0,446620,0,0
25645742,0,736465,0,0
23725148,0,736465,0,0
21607364,0,414560,0,0
10273486,0,736434,0,0
13431748,0,736434,0,0
1859162,0,736465,0,0
23076093,0,736465,0,0
16647087,0,736465,0,0
14827433,0,736465,0,0
723168,0,736465,0,0
17106925,0,736434,0,0
24522819,0,736465,0,0
46035535,0,736465,0,0
29014999,0,446620,0,0
40114594,0,220699,0,0
13722761,0,736434,0,0
14652572,0,446620,0,0
14923540,0,736465,0,0
23964243,0,736465,0,0
29571352,0,446620,0,0
23993485,0,446620,0,0
21335172,0,736465,0,0
29546535,0,446620,0,0
3465108,0,446620,0,0
14917769,0,2957909,0,0
17206315,0,446620,0,0
22101460,0,4364,0,0
2614438,0,736465,0,0
7784242,0,736465,0,0
13918401,0,736465,0,0
23565295,0,736465,0,0
17746640,0,736465,0,0
42334786,0,736465,0,0
36141001,0,467626,0,0
17339984,0,588723,0,0
19475876,0,588723,0,0
33455322,0,172580,0,0
44517090,0,736465,0,0
26654673,0,736465,0,0
15115020,0,736465,0,0
26668356,0,736465,0,0
38042141,0,888880004,0,0
42415538,0,736434,0,0
4527650,0,446620,0,0
21599696,0,736465,0,0
31300180,0,736465,0,0
15882654,0,736434,0,0
29378179,0,446620,0,0
26582975,0,736434,0,0
36365088,0,4364,0,0
27548064,0,736465,0,0
23664828,0,736465,0,0
37997870,0,888880087,0,0
25018934,0,736465,0,0
10974764,0,4364,0,0
33066978,0,736465,0,0
22044444,0,736434,0,0
14940302,0,2957906,0,0
24348896,0,736465,0,0
25139736,0,6559,0,0
34975235,0,53000605,0,0
14828228,0,736465,0,0
189939,0,736465,0,0
4530872,0,736465,0,0
24385581,0,736465,0,0
39099055,0,739733,0,0
23974500,0,446620,0,0
5299179,0,736465,0,0
39365333,0,220699,0,0
34641623,0,446620,0,0
23803004,0,736465,0,0
15063714,0,2957917,0,0
34711792,0,446620,0,0
21270326,0,446620,0,0
17247711,0,8302,0,0
29123525,0,446620,0,0
29509789,0,736465,0,0
23833796,0,736465,0,0
23367514,0,736434,0,0
29091530,0,736465,0,0
29470820,0,446620,0,0
20443331,0,736434,0,0
14909796,0,736465,0,0
29131906,0,731565,0,0
25661158,0,736465,0,0
20467006,0,736465,0,0
30233764,0,729981,0,0
4321223,0,446620,0,0
37869585,0,446620,0,0
1968422,0,736465,0,0
2175339,0,736465,0,0
31429180,0,220699,0,0
15637197,0,4900,0,0
15785998,0,736434,0,0
27608691,0,446620,0,0
7753002,0,736465,0,0
17685527,0,736465,0,0
8397531,0,446620,0,0
10919687,0,736465,0,0
27427325,0,736465,0,0
21648577,0,220699,0,0
34475063,0,446620,0,0
44909779,0,53000602,0,0
25190085,0,4364,0,0
42885023,0,736434,0,0
26487583,0,736465,0,0
25109129,0,736465,0,0
38183377,0,736465,0,0
20899316,0,736465,0,0
17214677,0,736465,0,0
45442661,0,446620,0,0
29650943,0,736465,0,0
3456300,0,446620,0,0
29272122,0,736434,0,0
24207418,0,446620,0,0
17209579,0,446620,0,0
26655796,0,736465,0,0
42591583,0,736434,0,0
5619823,0,736465,0,0
21970851,0,736465,0,0
5303381,0,736465,0,0
15404016,0,736465,0,0
42486891,0,736434,0,0
25803862,0,736465,0,0
14931372,0,2957910,0,0
484176,0,736465,0,0
40684489,0,736465,0,0
22557609,0,588723,0,0
44014655,0,588723,0,0
3918973,0,736465,0,0
39102605,0,422662,0,0
26094957,0,83415301,0,0
10242206,0,446620,0,0
1722109,0,736465,0,0
10977376,0,736465,0,0
15905862,0,736434,0,0
43911431,0,736434,0,0
1647801,0,736465,0,0
29332707,0,446620,0,0
31886858,0,736434,0,0
22609058,0,736465,0,0
22042570,0,736465,0,0
22148389,0,736465,0,0
22255569,0,446620,0,0
26821058,0,446620,0,0
8589547,0,736465,0,0
27204304,0,736465,0,0
8030237,0,736465,0,0
28806172,0,414560,0,0
21803235,0,4401,0,0
21648970,0,422662,0,0
27198064,0,736465,0,0
26351085,0,736465,0,0
2512261,0,736465,0,0
1623764,0,736434,0,0
27728866,0,395841,0,0
29102222,0,446620,0,0
30034113,0,736434,0,0
7897363,0,736465,0,0
3293374,0,736465,0,0
21613753,0,736465,0,0
37279041,0,736465,0,0
27217375,0,736465,0,0
16915594,0,446620,0,0
15992288,0,446620,0,0
15083603,0,736434,0,0
23649908,0,736465,0,0
5671257,0,736465,0,0
21919999,0,736465,0,0
43294682,0,736465,0,0
17235992,0,588723,0,0
29518931,0,446620,0,0
35898303,0,4364,0,0
40660044,0,336586,0,0
20664284,0,736465,0,0
45724748,0,4364,0,0
39965719,0,736434,0,0
38043249,0,422662,0,0
14269149,0,736465,0,0
33941289,0,736434,0,0
15053953,0,2957909,0,0
16827256,0,736465,0,0
35776767,0,220699,0,0
15105463,0,446620,0,0
17179649,0,4401,0,0
2609102,0,736465,0,0
23409854,0,736465,0,0
28985172,0,736465,0,0
29145942,0,736465,0,0
29334547,0,446620,0,0
1845424,0,736465,0,0
15576639,0,736465,0,0
36434468,0,736434,0,0
29142924,0,736465,0,0
38252307,0,4900,0,0
14710879,0,212001,0,0
21560489,0,736465,0,0
38813024,0,736434,0,0
2268108,0,736465,0,0
21188846,0,261593,0,0
15968939,0,736465,0,0
30036784,0,736465,0,0
36210850,0,212001,0,0
29127630,0,446620,0,0
35461997,0,2957913,0,0
16344538,0,736465,0,0
10375778,0,736465,0,0
29144800,0,736465,0,0
8248940,0,736465,0,0
37612041,0,6020201,0,0
26031339,0,736434,0,0
42488609,0,1751202,0,0
17374555,0,736465,0,0
25019634,0,736465,0,0
15784759,0,736465,0,0
36754397,0,65616203,0,0
10098101,0,4900,0,0
7806537,0,736434,0,0
29710615,0,736465,0,0
10752988,0,736465,0,0
23733739,0,736465,0,0
42593240,0,736465,0,0
870873,0,4401,0,0
14940329,0,2957910,0,0
3867427,0,736465,0,0
20630474,0,2957916,0,0
14506042,0,490535,0,0
26983153,0,395841,0,0
14970713,0,736465,0,0
29468420,0,446620,0,0
43904421,0,736434,0,0
42030443,0,83415305,0,0
38762921,0,261593,0,0
29499273,0,446620,0,0
15688713,0,736465,0,0
11966043,0,736465,0,0
22098000,0,446620,0,0
24628741,0,446620,0,0
23809801,0,588723,0,0
29547969,0,446620,0,0
46505188,0,736465,0,0
27269415,0,166222,0,0
38469216,0,8302,0,0
17169922,0,736465,0,0
21090251,0,588723,0,0
28819773,0,736465,0,0
36434937,0,736465,0,0
24832640,0,736465,0,0
17204262,0,736465,0,0
14655882,0,736465,0,0
32633391,0,736465,0,0
16710349,0,736434,0,0
541890,0,736465,0,0
5089475,0,736465,0,0
17289378,0,736465,0,0
19293212,0,729981,0,0
20405592,0,44103006,0,0
33664958,0,588723,0,0
20836861,0,6559,0,0
15028871,0,4364,0,0
16613569,0,736465,0,0
36559226,0,736465,0,0
14950933,0,736434,0,0
21983581,0,414560,0,0
25638509,0,736465,0,0
10651783,0,736465,0,0
47697321,0,736465,0,0
37080036,0,4900,0,0
19705496,0,736434,0,0
24501781,0,65616203,0,0
16935109,0,212592,0,0
16548845,0,736465,0,0
38180344,0,736434,0,0
25661246,0,736465,0,0
22471662,0,212001,0,0
13243496,0,736465,0,0
5355753,0,736465,0,0
15627150,0,6559,0,0
15654985,0,736465,0,0
39790532,0,736465,0,0
26492197,0,736465,0,0
5458977,0,736434,0,0
21124265,0,736465,0,0
10818528,0,4900,0,0
34055668,0,4900,0,0
19333405,0,736465,0,0
35240888,0,4900,0,0
46128203,0,736465,0,0
14651947,0,446620,0,0
17483102,0,736465,0,0
23733026,0,736465,0,0
28981237,0,736465,0,0
26741652,0,736465,0,0
15033113,0,8302,0,0
364440,0,736465,0,0
19867694,0,729981,0,0
29328532,0,736465,0,0
29497887,0,446620,0,0
20862229,0,736465,0,0
34608065,0,4364,0,0
16208137,0,4364,0,0
11036253,0,736465,0,0
14047428,0,736465,0,0
405285,0,736465,0,0
42887170,0,736434,0,0
29377024,0,446620,0,0
30683107,0,736465,0,0
42484205,0,736465,0,0
3387687,0,736465,0,0
34450782,0,446620,0,0
21006298,0,736465,0,0
16782537,0,6559,0,0
33655313,0,588723,0,0
27385201,0,736465,0,0
2468806,0,736434,0,0
13729375,0,446620,0,0
14174327,0,736465,0,0
3952360,0,736465,0,0
14115170,0,736465,0,0
16641955,0,212592,0,0
11537813,0,736465,0,0
27746852,0,446620,0,0
23143332,0,44103005,0,0
14540403,0,8302,0,0
1974159,0,736465,0,0
44515466,0,736465,0,0
16215050,0,736465,0,0
2511874,0,736465,0,0
45692040,0,736465,0,0
21086724,0,736465,0,0
34096248,0,446620,0,0
32782049,0,446620,0,0
37684372,0,450361,0,0
19401820,0,736465,0,0
45758171,0,736465,0,0
24361220,0,736465,0,0
42335915,0,736434,0,0
45137828,0,736465,0,0
17417175,0,736465,0,0
32730539,0,736465,0,0
14258240,0,736465,0,0
22405083,0,736465,0,0
15125611,0,8302,0,0
13983316,0,736465,0,0
13431653,0,736465,0,0
29601050,0,446620,0,0
15420458,0,212001,0,0
21797281,0,729981,0,0
32167479,0,736465,0,0
456938,0,736465,0,0
10998571,0,736465,0,0
21798425,0,729981,0,0
26981912,0,395841,0,0
28574726,0,172580,0,0
29101103,0,446620,0,0
39968699,0,736434,0,0
15858907,0,736465,0,0
42884297,0,736465,0,0
37394360,0,220699,0,0
20561491,0,736465,0,0
24844409,0,736465,0,0
15687941,0,736465,0,0
35501132,0,588723,0,0
10240460,0,736465,0,0
10837128,0,736465,0,0
2204019,0,736465,0,0
26584310,0,736465,0,0
25886498,0,446620,0,0
21125695,0,4900,0,0
14535450,0,736434,0,0
20512326,0,4364,0,0
34449785,0,446620,0,0
43493975,0,53000602,0,0
20661962,0,736465,0,0
21292032,0,446620,0,0
14232018,0,736465,0,0
13227756,0,736434,0,0
29500846,0,446620,0,0
47442608,0,414560,0,0
5455778,0,736434,0,0
42886642,0,736465,0,0
13995859,0,736465,0,0
29571137,0,446620,0,0
12431349,0,736465,0,0
14969737,0,736465,0,0
40568181,0,736434,0,0
1375617,0,736465,0,0
38184996,0,736434,0,0
44778259,0,736465,0,0
37279329,0,736465,0,0
3576702,0,736465,0,0
33815555,0,736465,0,0
23727665,0,736465,0,0
34975020,0,220699,0,0
35113053,0,446620,0,0
2192681,0,736465,0,0
42592733,0,736434,0,0
15125878,0,8302,0,0
4719935,0,446620,0,0
10961274,0,736465,0,0
47143132,0,736465,0,0
30825037,0,212001,0,0
43580763,0,736465,0,0
375311,0,736434,0,0
16927016,0,446620,0,0
25644568,0,736465,0,0
25664287,0,736434,0,0
3369316,0,446620,0,0
25687024,0,736465,0,0
40971615,0,736465,0,0
38177349,0,736434,0,0
26057260,0,736465,0,0
10735311,0,736465,0,0
26982646,0,395841,0,0
15172494,0,83415301,0,0
27429209,0,736465,0,0
19235016,0,446620,0,0
43908543,0,736465,0,0
25954240,0,736465,0,0
42157039,0,736434,0,0
1107198,0,446620,0,0
32733090,0,736465,0,0
39391077,0,736465,0,0
45691573,0,736465,0,0
15731804,0,736465,0,0
623746,0,736465,0,0
16671811,0,212592,0,0
13916983,0,739733,0,0
31189237,0,83415305,0,0
17727583,0,888880047,0,0
21121066,0,736465,0,0
24753726,0,736465,0,0
45698078,0,414560,0,0
17747302,0,6559,0,0
10731824,0,736465,0,0
2692834,0,446620,0,0
23304981,0,736465,0,0
44890068,0,414560,0,0
22387242,0,736434,0,0
30685597,0,736465,0,0
3430084,0,736434,0,0
16747669,0,736465,0,0
5511448,0,736465,0,0
5410304,0,736434,0,0
41676605,0,736434,0,0
10394052,0,736465,0,0
37984788,0,44103006,0,0
13345601,0,736465,0,0
17414628,0,736465,0,0
29126185,0,446620,0,0
28909745,0,736434,0,0
17197822,0,588723,0,0
13919635,0,736465,0,0
376087,0,736465,0,0
39073596,0,220699,0,0
39881137,0,4401,0,0
45464102,0,44103004,0,0
42413958,0,736434,0,0
24207733,0,446620,0,0
33941150,0,736465,0,0
29506516,0,220699,0,0
29332063,0,446620,0,0
26982280,0,395841,0,0
17353025,0,588723,0,0
42082222,0,736465,0,0
15265156,0,736465,0,0
20614511,0,736434,0,0
20687820,0,736465,0,0
22899570,0,736434,0,0
29329514,0,736465,0,0
41269114,0,8302,0,0
17173474,0,736465,0,0
10324333,0,4401,0,0
565630,0,736465,0,0
15209486,0,736465,0,0
25947634,0,736434,0,0
10994310,0,736465,0,0
29104958,0,446620,0,0
532228,0,736465,0,0
42423481,0,446620,0,0
21276841,0,736465,0,0
34471483,0,446620,0,0
43580397,0,736465,0,0
39992742,0,212001,0,0
7978506,0,736465,0,0
12570892,0,736465,0,0
29142316,0,736434,0,0
16440180,0,446620,0,0
20931422,0,736465,0,0
25453517,0,736465,0,0
15700381,0,736465,0,0
46423155,0,736465,0,0
854237,0,446620,0,0
36439427,0,736434,0,0
42157407,0,736465,0,0
10312057,0,4401,0,0
23726157,0,736465,0,0
513916,0,736465,0,0
2610370,0,736465,0,0
40486186,0,228643,0,0
33248701,0,446620,0,0
12515691,0,736434,0,0
10894573,0,446620,0,0
2377229,0,736465,0,0
345499,0,736465,0,0
34526011,0,446620,0,0
30037787,0,736434,0,0
13992740,0,736465,0,0
16547829,0,736465,0,0
13429943,0,736434,0,0
20861600,0,736465,0,0
31157814,0,44103006,0,0
12326617,0,736465,0,0
45233306,0,4364,0,0
14940211,0,2957916,0,0
22127124,0,446620,0,0
26350885,0,736465,0,0
42463674,0,44103006,0,0
20512042,0,83415301,0,0
15714350,0,736465,0,0
45969904,0,736465,0,0
13353433,0,736465,0,0
27184181,0,736465,0,0
10193560,0,736465,0,0
46037646,0,736465,0,0
44014501,0,588723,0,0
46226251,0,736465,0,0
39073209,0,220699,0,0
36999492,0,395841,0,0
28909461,0,736465,0,0
35811723,0,736465,0,0
15787659,0,2957914,0,0
20464488,0,736465,0,0
1920491,0,446620,0,0
29500093,0,446620,0,0
25107446,0,736465,0,0
19901691,0,2957917,0,0
15565183,0,736465,0,0
14906809,0,151779,0,0
26050002,0,736465,0,0
28540367,0,44103006,0,0
29142602,0,736465,0,0
43912888,0,732958,0,0
21018700,0,736465,0,0
39967742,0,736434,0,0
23464060,0,736465,0,0
46924063,0,736465,0,0
15846816,0,446620,0,0
29410083,0,446620,0,0
43975063,0,39079201,0,0
15548482,0,736465,0,0
43378395,0,736465,0,0
22093722,0,736465,0,0
26885847,0,736465,0,0
40608151,0,888880087,0,0
43357412,0,446620,0,0
37349683,0,220699,0,0
25190625,0,437023,0,0
26924021,0,736465,0,0
10729807,0,446620,0,0
36775752,0,4401,0,0
32630867,0,736465,0,0
36052654,0,888880087,0,0
25109200,0,736434,0,0
35588452,0,220699,0,0
3903403,0,736465,0,0
26353108,0,736434,0,0
14233488,0,736465,0,0
20708437,0,736465,0,0
23463265,0,736465,0,0
24822469,0,736465,0,0
38540470,0,736434,0,0
29215116,0,446620,0,0
2187177,0,736465,0,0
29123148,0,446620,0,0
28687250,0,888880087,0,0
19401334,0,736465,0,0
19475785,0,588723,0,0
22982362,0,736434,0,0
31888519,0,736465,0,0
28824223,0,736465,0,0
19484717,0,736465,0,0
26483025,0,736465,0,0
