EXTN_LEGACY_ITEM_ID,EXTN_LEGACY_SELLER_ID,NODE,MIN_DAYS_TO_SHIP,MAX_DAYS_TO_SHIP
41266568,0,736465,0,0
30526361,0,736434,0,0
36562760,0,6559,0,0
15078756,0,2957914,0,0
28855018,0,446620,0,0
29543143,0,446620,0,0
41268709,0,736434,0,0
42417040,0,736434,0,0
25447749,0,736434,0,0
474134,0,736465,0,0
34439390,0,446620,0,0
34444488,0,446620,0,0
17684114,0,736434,0,0
39391999,0,736465,0,0
14929347,0,2957902,0,0
41267792,0,736434,0,0
37279292,0,736434,0,0
17048395,0,446620,0,0
15979836,0,736465,0,0
46224563,0,736465,0,0
39074823,0,220699,0,0
38183289,0,736465,0,0
30684889,0,736465,0,0
1724549,0,736465,0,0
14917580,0,2957914,0,0
40681219,0,736465,0,0
45057838,0,4364,0,0
24524220,0,736465,0,0
23268036,0,467626,0,0
37684583,0,446620,0,0
14639352,0,736465,0,0
35573447,0,736434,0,0
16695165,0,736465,0,0
24201191,0,736465,0,0
37550506,0,83415301,0,0
2022046,0,736465,0,0
29214589,0,446620,0,0
14922474,0,2957902,0,0
17765293,0,83415305,0,0
10801020,0,4364,0,0
21022863,0,729981,0,0
45052780,0,736465,0,0
31883628,0,736465,0,0
21066951,0,2957905,0,0
2002939,0,736465,0,0
23992316,0,736465,0,0
46421120,0,736465,0,0
29384474,0,446620,0,0
380658,0,736465,0,0
45052046,0,736465,0,0
17214610,0,736465,0,0
17374175,0,736465,0,0
38569572,0,446620,0,0
8670367,0,736434,0,0
20662436,0,736465,0,0
33593656,0,414560,0,0
9727954,0,736465,0,0
42157166,0,736434,0,0
32574180,0,2957906,0,0
11066766,0,736465,0,0
4123741,0,736465,0,0
30038892,0,736434,0,0
19601383,0,736465,0,0
21116646,0,736465,0,0
27183328,0,736465,0,0
2604827,0,736465,0,0
22106512,0,2957917,0,0
16419326,0,4401,0,0
17363289,0,1751202,0,0
28426260,0,736434,0,0
23587784,0,736465,0,0
16609866,0,4364,0,0
14954326,0,736465,0,0
21103516,0,736434,0,0
15540943,0,4364,0,0
2145950,0,736465,0,0
33936709,0,736465,0,0
8249929,0,736465,0,0
15576078,0,736465,0,0
13396649,0,736465,0,0
26030839,0,736465,0,0
14922598,0,2957912,0,0
29125315,0,446620,0,0
39120381,0,736434,0,0
20664640,0,736434,0,0
36442145,0,6559,0,0
10999434,0,736434,0,0
29104780,0,446620,0,0
48981778,0,732958,0,0
20595491,0,446620,0,0
24244444,0,736465,0,0
1898840,0,736465,0,0
42081840,0,736465,0,0
14928491,0,2957911,0,0
26924556,0,736465,0,0
11996844,0,446620,0,0
13243301,0,736465,0,0
3478848,0,446620,0,0
26969479,0,228643,0,0
4991766,0,736465,0,0
24077087,0,6020201,0,0
380130,0,736434,0,0
26496101,0,736465,0,0
46926964,0,736465,0,0
40719149,0,212592,0,0
25824982,0,736465,0,0
26884058,0,736434,0,0
24207820,0,446620,0,0
14922617,0,2957917,0,0
10967704,0,736434,0,0
14922842,0,4900,0,0
47142323,0,736465,0,0
38310678,0,736465,0,0
13078066,0,83415301,0,0
37889035,0,8302,0,0
4244198,0,736465,0,0
17760849,0,736465,0,0
9602138,0,736465,0,0
36908835,0,4364,0,0
17772574,0,212592,0,0
20930245,0,736465,0,0
13011792,0,736465,0,0
36884222,0,4900,0,0
38812646,0,736465,0,0
35258454,0,736434,0,0
441285,0,736465,0,0
464960,0,736465,0,0
19314021,0,2957910,0,0
16912524,0,729981,0,0
44369183,0,736465,0,0
5078186,0,736465,0,0
21983590,0,414560,0,0
26051006,0,736465,0,0
31134411,0,736434,0,0
35811137,0,736434,0,0
11804222,0,446620,0,0
17613171,0,736465,0,0
28319345,0,736465,0,0
26386923,0,4364,0,0
26051639,0,736465,0,0
15078678,0,2957911,0,0
20602547,0,736434,0,0
15162305,0,9681,0,0
23781853,0,736465,0,0
8130860,0,44103004,0,0
23388432,0,736465,0,0
22043931,0,736465,0,0
15227294,0,736465,0,0
21811095,0,2957906,0,0
21756302,0,736465,0,0
1707217,0,736465,0,0
40101315,0,220699,0,0
20630586,0,2957915,0,0
15063792,0,2957910,0,0
21783794,0,6559,0,0
13259636,0,736465,0,0
31219611,0,588723,0,0
20748206,0,736434,0,0
16207130,0,2957911,0,0
17684240,0,736465,0,0
21924046,0,446620,0,0
38313822,0,736434,0,0
16352198,0,2957906,0,0
23135269,0,2957910,0,0
8670760,0,736465,0,0
31179153,0,446620,0,0
39074074,0,220699,0,0
27675268,0,2957910,0,0
224910,0,736465,0,0
23876332,0,44103001,0,0
28819113,0,736465,0,0
34198505,0,8302,0,0
29546085,0,446620,0,0
27424141,0,736465,0,0
42354055,0,83415305,0,0
15022827,0,736465,0,0
14654997,0,736465,0,0
16879023,0,4364,0,0
33697944,0,414560,0,0
4103313,0,736465,0,0
39964834,0,736434,0,0
23037795,0,2957916,0,0
17476017,0,736465,0,0
19224524,0,736465,0,0
1589191,0,446620,0,0
20635686,0,736434,0,0
533154,0,736465,0,0
24672983,0,446620,0,0
19415739,0,4364,0,0
25016526,0,736465,0,0
10074744,0,736465,0,0
28724106,0,736465,0,0
20902025,0,736434,0,0
10967788,0,212001,0,0
19289900,0,2957917,0,0
32247485,0,6559,0,0
23463884,0,736465,0,0
21437782,0,2957910,0,0
29455442,0,736465,0,0
1317407,0,736465,0,0
43769703,0,736465,0,0
17339126,0,588723,0,0
42333642,0,736465,0,0
3311045,0,736465,0,0
14915218,0,2957915,0,0
16781202,0,4364,0,0
35587664,0,220699,0,0
26057229,0,736465,0,0
21136899,0,736465,0,0
35285109,0,4364,0,0
23464088,0,736465,0,0
40795030,0,736465,0,0
29270854,0,736465,0,0
11005045,0,736465,0,0
21834915,0,446620,0,0
20932531,0,6559,0,0
19926944,0,736434,0,0
46589663,0,736465,0,0
27427464,0,736465,0,0
22899680,0,736434,0,0
25451404,0,736434,0,0
15079149,0,2957915,0,0
26652408,0,736465,0,0
14879063,0,2957917,0,0
24386660,0,736434,0,0
22339676,0,228643,0,0
36111757,0,736465,0,0
16567944,0,736465,0,0
10260922,0,736465,0,0
39076663,0,6559,0,0
10774840,0,446620,0,0
37201747,0,1751203,0,0
38656507,0,736434,0,0
37284110,0,736465,0,0
20665214,0,736465,0,0
14914627,0,2957910,0,0
873332,0,212001,0,0
4972009,0,736465,0,0
37873682,0,446620,0,0
13904350,0,44103005,0,0
38410764,0,736434,0,0
41676818,0,736465,0,0
19862893,0,729981,0,0
14929513,0,2957912,0,0
39413293,0,2957905,0,0
14922539,0,2957916,0,0
27382705,0,736434,0,0
25785363,0,736465,0,0
14860181,0,44103006,0,0
10319631,0,4364,0,0
409273,0,736465,0,0
14915239,0,2957906,0,0
13247015,0,44103005,0,0
8243304,0,736465,0,0
38236984,0,4364,0,0
21127927,0,95052,0,0
15066303,0,2957902,0,0
16878554,0,446620,0,0
32802534,0,39079201,0,0
19695944,0,736465,0,0
14671616,0,736465,0,0
461538,0,736465,0,0
37955168,0,8302,0,0
24349588,0,736434,0,0
22156211,0,6559,0,0
21474223,0,446620,0,0
29465577,0,446620,0,0
17197669,0,588723,0,0
10094995,0,736434,0,0
17810161,0,736465,0,0
29390659,0,53000603,0,0
19597616,0,446620,0,0
39372572,0,467626,0,0
26583728,0,736434,0,0
15140510,0,2957916,0,0
20600879,0,736434,0,0
42414865,0,736465,0,0
14310497,0,736465,0,0
15063979,0,2957917,0,0
14872621,0,2957906,0,0
21854493,0,2957913,0,0
14493270,0,8302,0,0
5982553,0,6020201,0,0
14935408,0,2957902,0,0
40114451,0,220699,0,0
11982370,0,736465,0,0
47364191,0,888880008,0,0
15105619,0,2957910,0,0
5621188,0,736465,0,0
45852354,0,446620,0,0
32254196,0,6559,0,0
25112961,0,736465,0,0
14931452,0,2957913,0,0
33431626,0,736434,0,0
19894522,0,736465,0,0
19434684,0,212592,0,0
14931738,0,2957905,0,0
32569109,0,2957905,0,0
41676698,0,736434,0,0
46592704,0,736465,0,0
1142323,0,736465,0,0
14828085,0,736465,0,0
24348263,0,736465,0,0
20600246,0,736465,0,0
34437337,0,446620,0,0
26655693,0,736465,0,0
23745172,0,4401,0,0
24244551,0,736465,0,0
31129031,0,736434,0,0
21444840,0,2957906,0,0
3492922,0,446620,0,0
44978926,0,736465,0,0
2458297,0,446620,0,0
16546004,0,736465,0,0
15049385,0,446620,0,0
21695212,0,4900,0,0
40683549,0,736465,0,0
34470188,0,446620,0,0
19532770,0,736434,0,0
24599091,0,736465,0,0
34859823,0,888880047,0,0
41676738,0,736465,0,0
23835882,0,736465,0,0
38812412,0,736465,0,0
21663217,0,736465,0,0
22478085,0,2957916,0,0
21472885,0,8302,0,0
24457632,0,6559,0,0
14907253,0,395841,0,0
24528392,0,736465,0,0
29329102,0,2957910,0,0
21102445,0,736465,0,0
25447742,0,736465,0,0
32633982,0,736465,0,0
10533387,0,4364,0,0
11599416,0,736465,0,0
13216109,0,2957916,0,0
37474130,0,220699,0,0
34227530,0,8302,0,0
10314928,0,4900,0,0
14878541,0,2957912,0,0
29327552,0,736434,0,0
38204936,0,4364,0,0
21804743,0,212592,0,0
10741602,0,736465,0,0
17800175,0,736465,0,0
26598948,0,2957916,0,0
724234,0,736465,0,0
5542114,0,446620,0,0
31134522,0,736434,0,0
23005991,0,736434,0,0
23262073,0,446620,0,0
20615628,0,736465,0,0
46796996,0,44103005,0,0
17418132,0,736465,0,0
46905522,0,888880008,0,0
14626415,0,2957902,0,0
43957256,0,736465,0,0
46412200,0,44103006,0,0
19800644,0,2957913,0,0
14673296,0,736434,0,0
16351960,0,2957905,0,0
33263909,0,220699,0,0
9728578,0,736434,0,0
47139458,0,736465,0,0
10181177,0,736465,0,0
1735266,0,736465,0,0
37325615,0,8302,0,0
4529532,0,736465,0,0
25679659,0,736465,0,0
541869,0,736465,0,0
22237745,0,83415305,0,0
38333303,0,4900,0,0
26583042,0,736465,0,0
20662917,0,736465,0,0
32782129,0,4364,0,0
24268272,0,65616203,0,0
42333385,0,736465,0,0
3585304,0,736465,0,0
26055666,0,736465,0,0
28979849,0,736465,0,0
26049426,0,736465,0,0
15179811,0,736434,0,0
14505613,0,446620,0,0
13053911,0,736465,0,0
42486365,0,736434,0,0
42490199,0,4401,0,0
15131666,0,736465,0,0
29382406,0,446620,0,0
10531021,0,736434,0,0
10179301,0,736465,0,0
14011435,0,736465,0,0
14314051,0,446620,0,0
34205792,0,4364,0,0
47402636,0,736465,0,0
45966636,0,736465,0,0
20630106,0,82138902,0,0
10309483,0,4900,0,0
42590262,0,736465,0,0
21689100,0,736434,0,0
29650968,0,736434,0,0
17289336,0,736434,0,0
19476086,0,588723,0,0
3220696,0,736465,0,0
29103852,0,446620,0,0
23578719,0,4900,0,0
44778072,0,736465,0,0
15066269,0,2957912,0,0
15608470,0,736465,0,0
4837919,0,736434,0,0
14916694,0,2957902,0,0
8250591,0,736465,0,0
1852234,0,736465,0,0
32339196,0,44103006,0,0
405834,0,736434,0,0
7807046,0,736465,0,0
41126692,0,8302,0,0
24034132,0,457317,0,0
42083543,0,736465,0,0
13055930,0,83415301,0,0
21010681,0,736434,0,0
5796381,0,736465,0,0
16385015,0,736465,0,0
37475455,0,220699,0,0
15686347,0,2957902,0,0
33074692,0,736465,0,0
26499211,0,736465,0,0
440317,0,736465,0,0
23587161,0,736465,0,0
21576700,0,44103005,0,0
19859597,0,736465,0,0
20597112,0,736434,0,0
16913493,0,6559,0,0
22333057,0,736465,0,0
16950769,0,736465,0,0
7979623,0,736465,0,0
16006684,0,8302,0,0
11151486,0,446620,0,0
37279754,0,736434,0,0
19724378,0,2957915,0,0
21842978,0,446620,0,0
11000790,0,736465,0,0
33066923,0,736465,0,0
9851399,0,736465,0,0
26806069,0,736465,0,0
45622094,0,446620,0,0
10582062,0,736434,0,0
26980522,0,395841,0,0
34451678,0,446620,0,0
29546541,0,446620,0,0
23993552,0,446620,0,0
37369274,0,736465,0,0
929744,0,446620,0,0
33441706,0,212001,0,0
15078810,0,2957902,0,0
14917714,0,2957905,0,0
39368418,0,8302,0,0
25447599,0,736465,0,0
37369234,0,736465,0,0
43911170,0,736465,0,0
16600395,0,736465,0,0
39082829,0,8302,0,0
27194535,0,736465,0,0
39121798,0,736434,0,0
25100529,0,736434,0,0
19402043,0,736465,0,0
38588876,0,888880047,0,0
14931683,0,2957909,0,0
39506859,0,446620,0,0
10850380,0,736465,0,0
12441318,0,8302,0,0
24511874,0,4401,0,0
46824383,0,44103004,0,0
15527453,0,736434,0,0
15066494,0,2957910,0,0
29105097,0,446620,0,0
16464707,0,736434,0,0
7852215,0,736434,0,0
22211155,0,4364,0,0
14605106,0,2957902,0,0
16555411,0,736434,0,0
24054810,0,736465,0,0
21854663,0,4364,0,0
42911232,0,4364,0,0
36125917,0,83415305,0,0
37176143,0,736434,0,0
19766998,0,2957902,0,0
15140537,0,2957906,0,0
720564,0,736465,0,0
19310912,0,2957912,0,0
32633187,0,736434,0,0
39788105,0,736465,0,0
8030216,0,736465,0,0
2222695,0,736434,0,0
17788919,0,446620,0,0
23142230,0,2957906,0,0
3060355,0,736434,0,0
39123573,0,736465,0,0
36439831,0,736434,0,0
16828398,0,446620,0,0
20468154,0,6559,0,0
11043736,0,736465,0,0
2176283,0,736465,0,0
25948772,0,736465,0,0
16352246,0,2957905,0,0
37501435,0,736465,0,0
25241906,0,736434,0,0
26739143,0,736465,0,0
20636388,0,4364,0,0
3475657,0,446620,0,0
44174512,0,212592,0,0
22903930,0,446620,0,0
32724869,0,736465,0,0
23795037,0,414560,0,0
43583962,0,4401,0,0
17492278,0,446620,0,0
17130711,0,736465,0,0
44372253,0,736465,0,0
21387994,0,2957917,0,0
27200327,0,736465,0,0
14174714,0,736465,0,0
34160339,0,736434,0,0
41677316,0,736434,0,0
12455613,0,736434,0,0
17203467,0,6559,0,0
3470151,0,446620,0,0
13076955,0,736434,0,0
10849238,0,8302,0,0
14940207,0,2957916,0,0
14917735,0,2957915,0,0
1927726,0,736465,0,0
23079079,0,736465,0,0
34162562,0,736465,0,0
21663040,0,736434,0,0
14006093,0,44103004,0,0
25524355,0,6559,0,0
37020879,0,4900,0,0
23598398,0,212001,0,0
28818654,0,736465,0,0
38231854,0,39079201,0,0
23247292,0,228643,0,0
23964127,0,736465,0,0
45138806,0,736465,0,0
3369089,0,446620,0,0
36724036,0,6559,0,0
15049143,0,446620,0,0
19224208,0,736434,0,0
27291502,0,8302,0,0
25457431,0,736465,0,0
12454124,0,736465,0,0
10324556,0,8302,0,0
21464731,0,2957902,0,0
39361957,0,2957910,0,0
46926080,0,736465,0,0
3754968,0,736465,0,0
29127449,0,446620,0,0
37176431,0,736465,0,0
21439157,0,2957906,0,0
25659250,0,736465,0,0
44450805,0,736465,0,0
37348804,0,220699,0,0
38394584,0,172580,0,0
14927403,0,2957912,0,0
24842920,0,736465,0,0
41001183,0,44103001,0,0
46683212,0,736465,0,0
41674178,0,736434,0,0
25674136,0,736434,0,0
20561409,0,736465,0,0
5366359,0,446620,0,0
14931563,0,2957902,0,0
14122880,0,6559,0,0
21809742,0,736434,0,0
13918981,0,736434,0,0
12248229,0,736465,0,0
35505679,0,4900,0,0
34435082,0,446620,0,0
14541139,0,446620,0,0
22608698,0,736465,0,0
39074084,0,220699,0,0
7080505,0,2957916,0,0
40752748,0,4364,0,0
25671383,0,736465,0,0
29861273,0,220699,0,0
24616284,0,6559,0,0
29512571,0,736465,0,0
36370562,0,2957910,0,0
8825504,0,446620,0,0
39393544,0,736434,0,0
35552091,0,2957915,0,0
14548113,0,736465,0,0
33670466,0,4364,0,0
10906664,0,736465,0,0
41267991,0,736465,0,0
17214134,0,736465,0,0
10307916,0,4364,0,0
25955565,0,4364,0,0
10988762,0,2957910,0,0
17373028,0,736465,0,0
22041741,0,736465,0,0
7962293,0,736434,0,0
37784437,0,736434,0,0
38313363,0,736434,0,0
10292092,0,4900,0,0
29377352,0,446620,0,0
44995555,0,44103005,0,0
44372663,0,736465,0,0
43910806,0,736465,0,0
24286363,0,736434,0,0
44718347,0,736465,0,0
10532880,0,4364,0,0
40565346,0,736434,0,0
29645710,0,736434,0,0
30037541,0,736465,0,0
34938926,0,8302,0,0
42106120,0,4364,0,0
29732498,0,446620,0,0
34320724,0,739733,0,0
23506453,0,736465,0,0
19308916,0,220699,0,0
25099267,0,736465,0,0
19521196,0,736465,0,0
14658984,0,83415301,0,0
24839902,0,736465,0,0
40005241,0,4900,0,0
21779093,0,2957906,0,0
24649278,0,736465,0,0
8468890,0,736465,0,0
45723486,0,446620,0,0
44980934,0,736465,0,0
40403108,0,736434,0,0
14914658,0,2957909,0,0
14940148,0,2957906,0,0
37283142,0,736465,0,0
38812170,0,736434,0,0
16352269,0,2957917,0,0
37278778,0,736465,0,0
623868,0,736465,0,0
13055301,0,736434,0,0
15573236,0,729981,0,0
15078650,0,2957912,0,0
19483369,0,736434,0,0
24280592,0,65616203,0,0
15228082,0,736465,0,0
29283386,0,446620,0,0
37499378,0,736434,0,0
29544627,0,446620,0,0
36060402,0,261593,0,0
17182343,0,212592,0,0
33936113,0,736434,0,0
14927914,0,2957905,0,0
21278044,0,736465,0,0
377086,0,736465,0,0
24526316,0,736465,0,0
16352311,0,2957914,0,0
14689206,0,736465,0,0
17476967,0,736465,0,0
19314525,0,2957914,0,0
25668611,0,736465,0,0
43898511,0,4364,0,0
23781419,0,736434,0,0
25661433,0,736465,0,0
13081525,0,2957909,0,0
15064090,0,2957917,0,0
10811333,0,2957911,0,0
29269745,0,736434,0,0
557575,0,736465,0,0
10987193,0,736465,0,0
15734782,0,446620,0,0
16468076,0,736465,0,0
14928852,0,2957910,0,0
442748,0,736434,0,0
43333165,0,22748802,0,0
24358837,0,83415301,0,0
8051876,0,736465,0,0
23964926,0,4364,0,0
21453231,0,2957909,0,0
40685517,0,4364,0,0
22043394,0,736434,0,0
38685109,0,44103001,0,0
10602336,0,736465,0,0
30036237,0,736465,0,0
33648709,0,736465,0,0
23219560,0,2957902,0,0
21439079,0,2957916,0,0
3106424,0,736465,0,0
25955607,0,8302,0,0
14916107,0,2957913,0,0
28423704,0,736465,0,0
655497,0,736465,0,0
3441647,0,446620,0,0
22044332,0,736465,0,0
29546749,0,446620,0,0
13398009,0,4900,0,0
21599849,0,736465,0,0
3298516,0,736465,0,0
22556557,0,736465,0,0
32166562,0,736465,0,0
12443850,0,4364,0,0
25954669,0,736465,0,0
36754544,0,65616203,0,0
23140480,0,44103001,0,0
17253614,0,172580,0,0
19232448,0,4900,0,0
26981464,0,395841,0,0
20576337,0,446620,0,0
22471441,0,212001,0,0
16784314,0,446620,0,0
13223352,0,736465,0,0
30824793,0,6559,0,0
14915903,0,2957916,0,0
16897286,0,736465,0,0
42995189,0,4364,0,0
29120843,0,446620,0,0
24100206,0,4900,0,0
516322,0,736434,0,0
37282307,0,736434,0,0
15743857,0,736465,0,0
21661576,0,736434,0,0
14590876,0,2957906,0,0
21307816,0,736465,0,0
37394196,0,220699,0,0
29517587,0,446620,0,0
36127063,0,4401,0,0
40971840,0,736465,0,0
45054306,0,736465,0,0
15699321,0,736465,0,0
26500664,0,736434,0,0
25096821,0,6559,0,0
21570159,0,4900,0,0
30233448,0,888880004,0,0
20613491,0,4401,0,0
38763922,0,8302,0,0
42485574,0,736465,0,0
23781560,0,736434,0,0
19674851,0,2957913,0,0
1899895,0,736434,0,0
16932564,0,4364,0,0
47364182,0,888880008,0,0
44705400,0,4364,0,0
17809458,0,736434,0,0
7810987,0,446620,0,0
24352473,0,446620,0,0
11037622,0,2957914,0,0
46848266,0,736465,0,0
15064153,0,2957915,0,0
11008340,0,446620,0,0
24830503,0,736465,0,0
19798610,0,736465,0,0
19717185,0,4900,0,0
41676891,0,736434,0,0
2442624,0,736465,0,0
21609393,0,4900,0,0
8134056,0,736465,0,0
21464733,0,2957902,0,0
32633803,0,736465,0,0
29104836,0,446620,0,0
15084726,0,2957905,0,0
37796549,0,8302,0,0
15940149,0,446620,0,0
19672771,0,4900,0,0
247802,0,736465,0,0
25112014,0,736465,0,0
23726035,0,736465,0,0
445030,0,736465,0,0
24180426,0,736465,0,0
29332675,0,446620,0,0
36483250,0,588723,0,0
21244724,0,736465,0,0
15263892,0,736465,0,0
33665227,0,588723,0,0
14294620,0,446620,0,0
25795632,0,736465,0,0
23734151,0,736434,0,0
30529702,0,736465,0,0
37611862,0,6020204,0,0
23623831,0,4900,0,0
35826790,0,8302,0,0
33655540,0,588723,0,0
15024593,0,4401,0,0
29506211,0,220699,0,0
20469525,0,2957914,0,0
285160,0,736434,0,0
20927117,0,6559,0,0
46764292,0,736465,0,0
36009464,0,44103005,0,0
14926467,0,2957913,0,0
29547586,0,446620,0,0
30170108,0,736465,0,0
27097555,0,736465,0,0
32536636,0,2957913,0,0
44453356,0,736465,0,0
20530232,0,736465,0,0
43911359,0,736465,0,0
22750319,0,736465,0,0
21500011,0,446620,0,0
33070986,0,736434,0,0
19217644,0,2957915,0,0
15209181,0,736434,0,0
3944877,0,736465,0,0
12337976,0,736465,0,0
14915333,0,2957905,0,0
15137809,0,736465,0,0
42484413,0,736465,0,0
24597135,0,736465,0,0
29517814,0,446620,0,0
16351945,0,2957902,0,0
21672527,0,1751203,0,0
35269886,0,446620,0,0
22715369,0,736434,0,0
29282124,0,446620,0,0
33441569,0,212001,0,0
29721183,0,446620,0,0
28979382,0,736465,0,0
41289445,0,8302,0,0
19303494,0,2957902,0,0
21149025,0,736465,0,0
25983259,0,446620,0,0
13846101,0,446620,0,0
17761313,0,736465,0,0
24056181,0,736434,0,0
35241830,0,4364,0,0
43153591,0,4364,0,0
25449256,0,736465,0,0
21011604,0,83415305,0,0
24057058,0,736465,0,0
23118067,0,736465,0,0
40114217,0,220699,0,0
21090949,0,588723,0,0
13056527,0,2957912,0,0
10181036,0,736465,0,0
10722139,0,736465,0,0
16527010,0,736465,0,0
23255553,0,736465,0,0
3875646,0,446620,0,0
36958136,0,736465,0,0
15440242,0,736465,0,0
21687760,0,736465,0,0
19482450,0,736465,0,0
22220314,0,736465,0,0
23944515,0,8302,0,0
40569998,0,736434,0,0
16938087,0,736465,0,0
15264422,0,736465,0,0
38774692,0,888880004,0,0
27209223,0,736465,0,0
28805989,0,446620,0,0
13276841,0,736465,0,0
34455354,0,446620,0,0
24553051,0,446620,0,0
22087438,0,888880087,0,0
15575726,0,736465,0,0
43769574,0,736434,0,0
10092233,0,736465,0,0
10973693,0,446620,0,0
39126616,0,6559,0,0
4407390,0,736465,0,0
675927,0,736434,0,0
5910377,0,736465,0,0
38236916,0,4364,0,0
38189627,0,736465,0,0
39073432,0,414560,0,0
1796162,0,736465,0,0
30684865,0,736465,0,0
14931174,0,2957905,0,0
31428252,0,220699,0,0
43167278,0,4364,0,0
15227432,0,736465,0,0
11056523,0,736465,0,0
14929098,0,2957913,0,0
29461614,0,6559,0,0
15053913,0,2957913,0,0
22040336,0,736465,0,0
8153470,0,736465,0,0
23816270,0,4900,0,0
5056239,0,736434,0,0
35513145,0,4364,0,0
10888375,0,736465,0,0
10962679,0,736465,0,0
34914723,0,83415305,0,0
26741065,0,736434,0,0
19308449,0,2957916,0,0
45965010,0,736465,0,0
29142827,0,736465,0,0
15075920,0,446620,0,0
40399234,0,736434,0,0
38183999,0,736465,0,0
19603582,0,736434,0,0
43989844,0,446620,0,0
13212872,0,44103005,0,0
5329493,0,736465,0,0
27215846,0,736465,0,0
33141359,0,4401,0,0
15084709,0,2957914,0,0
34941677,0,4900,0,0
34526583,0,6559,0,0
19266952,0,2957905,0,0
5279039,0,736465,0,0
22007403,0,736465,0,0
33741922,0,220699,0,0
25667042,0,736434,0,0
34763129,0,2957910,0,0
2128836,0,446620,0,0
21854505,0,2957910,0,0
19523074,0,736465,0,0
13216094,0,2957906,0,0
4809356,0,736465,0,0
23653725,0,4900,0,0
21464285,0,2957914,0,0
3354575,0,736465,0,0
34763598,0,2957909,0,0
10138992,0,736434,0,0
